your_team
"イルカマン,ハバタクカミ,カイリュー,ジバコイル,ブラッキー,コノヨザル"
"ウーラオス,トドロクツキ,アーマーガア,ハバタクカミ,炎オーガポン,テツノドクガ"
"ボーマンダ,ガチグマ赫月,コノヨザル,ジバコイル,マリルリ,テツノドクガ"
"ガブリアス,キョジオーン,ミミッキュ,ヘイラッシャ,テツノカイナ,サーフゴー"
"ミミッキュ,テツノツツミ,カバルドン,ジバコイル,コノヨザル,カイリュー"
"カイリュー,ハバタクカミ,炎オーガポン,パオジアン,サーフゴー,ディンルー"
"ドンファン,ドドゲザン,ハバタクカミ,カイリュー,イーユイ,キノガッサ"
"コノヨザル,ガブリアス,カラミンゴ,ニンフィア,サーフゴー,マリルリ"
"ハバタクカミ,サーフゴー,炎オーガポン,ヘイラッシャ,ディンルー,カイリュー"
"ウェーニバル,ニンフィア,セグレイブ,エンニュート,ディンルー,イーユイ"
"リザードン,トドロクツキ,ハバタクカミ,炎オーガポン,コータス,ガチグマ"
"ドドゲザン,キラフロル,テツノブジン,ドラパルト,テツノドクガ,ハバタクカミ"
"バサギリ,イイネイヌ,サーフゴー,テツノツツミ,ウーラオス,オーガポン"
"炎オーガポン,カイリュー,パオジアン,ハバタクカミ,ガチグマ赫月,キノガッサ"
"ボーマンダ,ウルガモス,ドラパルト,ハバタクカミ,パルシェン,イイネイヌ"
"テツノドクガ,カイリュー,パオジアン,ヤミラミ,バンバドロ,リククラゲ"
"パオジアン,ヒードラン,カイリュー,ハバタクカミ,ウォッシュロトム,霊獣ランドロス"
"ミミッキュ,ライチュウ,ヤミラミ,ハバタクカミ,ラウドボーン,ストリンダー"
"テツノツツミ,アーマーガア,ドオー,ハッサム,イルカマン,テツノドクガ"
"カイリュー,ハバタクカミ,イーユイ,ウーラオス,サケブシッポ,サーフゴー"
"霊獣ランドロス,ドヒドイデ,イーユイ,チオンジェン,テツノツツミ,サーフゴー"
"ウーラオス,ブラッキー,ハバタクカミ,エーフィ,ヒードラン,パオジアン"
"テツノツツミ,ファイアロー,ドオー,ハバタクカミ,ハッサム,セグレイブ"
"ディンルー,ハバタクカミ,イーユイ,ハッサム,モロバレル,パオジアン"
"キノガッサ,サーフゴー,霊獣ランドロス,カイリュー,イーユイ,オーガポン"
"ハリテヤマ,イキリンコ,バンバドロ,ラッキー,アーマーガア,イルカマン"
"パオジアン,アーマーガア,コノヨザル,ハラバリー,カットロトム,ヌメルゴン"
"セグレイブ,ヘイラッシャ,ハバタクカミ,キノガッサ,コノヨザル,クエスパトラ"
"カバルドン,カイリュー,サーフゴー,ドドゲザン,テツノツツミ,ミミッキュ"
"ボーマンダ,炎オーガポン,イーユイ,ドラミドロ,エルレイド,サケブシッポ"
"カイリュー,ハバタクカミ,ヘイラッシャ,ジバコイル,ディンルー,チルタリス"
"イーユイ,ドラパルト,サーフゴー,カイリュー,テツノワダチ,ヘイラッシャ"
"パオジアン,ハバタクカミ,カイリュー,ガチグマ赫月,炎オーガポン,ウーラオス"
"テツノツツミ,ソウブレイズ,コノヨザル,セグレイブ,ハバタクカミ,ディンルー"
"コノヨザル,イーユイ,炎オーガポン,キョジオーン,カイリュー,テツノツツミ"
"サーフゴー,ウインディ,ウォッシュロトム,パオジアン,ディンルー,ハバタクカミ"
"テツノドクガ,カイリュー,ミミズズ,ガチグマ赫月,ウーラオス,ドラパルト"
"ガブリアス,ヘイラッシャ,ミミッキュ,サーフゴー,パオジアン,ドオー"
"キョジオーン,炎オーガポン,カイリュー,ウーラオス,テツノツツミ,ガチグマ赫月"
"パオジアン,ルガルガンたそがれ,カバルドン,ヘイラッシャ,ペリッパー,イーユイ"
"トドロクツキ,ウルガモス,ウォッシュロトム,ディンルー,モロバレル,ハッサム"
"パオジアン,テツノツツミ,ディンルー,カイリュー,ミミッキュ,サーフゴー"
"炎オーガポン,トドロクツキ,ヒスイウォーグル,カイリュー,ガチグマ赫月,化身ランドロス"
"パオジアン,ディンルー,ハバタクカミ,テツノドクガ,ウォッシュロトム,エルレイド"
"ミミッキュ,ウォッシュロトム,ウルガモス,カイリュー,サーフゴー,コノヨザル"
"ジバコイル,セグレイブ,ハバタクカミ,テツノツツミ,サーフゴー,マスカーニャ"
"ハッサム,ハバタクカミ,テツノツツミ,カイリュー,イーユイ,イダイナキバ"
"パオジアン,キョジオーン,サケブシッポ,サザンドラ,カイリュー,ミミッキュ"
"パオジアン,トドロクツキ,イダイナキバ,カイリュー,ミミッキュ,イーユイ"
"パオジアン,ガチグマ,炎オーガポン,ハバタクカミ,カイリュー,キラフロル"
